iter	MAE
5085	0.07531086193
5086	0.07530942811
5087	0.07530569627
5088	0.0753033473
5089	0.07530143629
5090	0.07529750403
5091	0.07529647207
5092	0.07529507719
5093	0.07529383359
5094	0.07529116616
5095	0.07528798924
5096	0.07528711698
5097	0.07528531972
5098	0.07528437106
5099	0.07528200972
5100	0.0752806142
5101	0.07527854453
5102	0.07527674041
5103	0.07527486143
5104	0.0752731196
5105	0.07527166928
5106	0.07526810348
5107	0.07525902613
5108	0.07525681442
5109	0.0752551093
5110	0.07525330875
5111	0.07525222612
5112	0.07524957915
5113	0.07524842412
5114	0.07524697847
5115	0.07524431564
5116	0.07524207388
5117	0.07523968812
5118	0.07523774289
5119	0.07523656679
5120	0.07523500772
5121	0.07523311455
5122	0.07522899593
5123	0.07522654415
5124	0.07522460389
5125	0.07522301559
5126	0.07521982701
5127	0.07521877407
5128	0.07521463497
5129	0.07521262761
5130	0.07521178452
5131	0.07520891326
5132	0.07520777974
5133	0.0752063182
5134	0.07520555812
5135	0.0752045595
5136	0.07520343948
5137	0.07519890156
5138	0.07519794424
5139	0.07519483537
5140	0.07519375569
5141	0.07519144699
5142	0.07519027676
5143	0.07518537833
5144	0.0751841179
5145	0.07518178436
5146	0.07518090471
5147	0.0751789399
5148	0.07517818085
5149	0.07517684373
5150	0.07517378073
5151	0.07517331939
5152	0.07517015362
5153	0.07516908137
5154	0.07516840819
5155	0.07516598094
5156	0.07516481696
5157	0.07516376264
5158	0.07515652562
5159	0.07515513581
5160	0.07515443421
5161	0.07514952586
5162	0.07514878741
5163	0.07514658404
5164	0.07514504298
5165	0.07514204207
5166	0.0751411989
5167	0.07514023977
5168	0.07513738854
5169	0.07513534534
5170	0.07513337057
5171	0.07513039646
5172	0.07512922418
5173	0.07512845974
5174	0.07512723268
5175	0.07512605128
5176	0.07512471249
5177	0.07512347112
5178	0.07512247874
5179	0.07512134602
5180	0.075120392
5181	0.07511659984
5182	0.07511561801
5183	0.07510927449
5184	0.07510699663
5185	0.07510636348
5186	0.07510518467
5187	0.07510392094
5188	0.0751019586
5189	0.07510123267
5190	0.07510011711
5191	0.07509896925
5192	0.07509793692
5193	0.07509355251
5194	0.07509053264
5195	0.07508935537
5196	0.07508711981
5197	0.0750863723
5198	0.07508514227
5199	0.07508452002
5200	0.07508226272
5201	0.07508025747
5202	0.07507461135
5203	0.07507322275
5204	0.07507195036
5205	0.07506929334
5206	0.07506172355
5207	0.07505904608
5208	0.07505814297
5209	0.07505697697
5210	0.07505465964
5211	0.07505156916
5212	0.07504745315
5213	0.07504632608
5214	0.07504557166
5215	0.07504464814
5216	0.07504349689
5217	0.0750412694
5218	0.07504019968
5219	0.07503828425
5220	0.0750371981
5221	0.07502957204
5222	0.0750249155
5223	0.07502213394
5224	0.07502098276
5225	0.07501703522
5226	0.07501604365
5227	0.07501467393
5228	0.07501287629
5229	0.07501173861
5230	0.07500994526
5231	0.07500656278
5232	0.07500467174
5233	0.07500392831
5234	0.07500224782
5235	0.07500001896
5236	0.07498649375
5237	0.07498137446
5238	0.07497968286
5239	0.07497888219
5240	0.07497698283
5241	0.07497417944
5242	0.07497151221
5243	0.07497014789
5244	0.07496908219
5245	0.07496716183
5246	0.07496482165
5247	0.07496349745
5248	0.0749618571
5249	0.07495676214
5250	0.07495418136
5251	0.07495078552
5252	0.07494839973
5253	0.07494373839
5254	0.07494200528
5255	0.07494114761
5256	0.07493681037
5257	0.07493639313
5258	0.07493452054
5259	0.07493330558
5260	0.07492769785
5261	0.07492589513
5262	0.07492414824
5263	0.07492349226
5264	0.0749207999
5265	0.07491817312
5266	0.07491612113
5267	0.07491461628
5268	0.07491384034
5269	0.07491151674
5270	0.07490992302
5271	0.07490788864
5272	0.07490540882
5273	0.07490431232
5274	0.07490285488
5275	0.07490126765
5276	0.07489723567
5277	0.07489569478
5278	0.07489476754
5279	0.07489367206
5280	0.07489274198
5281	0.0748907036
5282	0.07488886019
5283	0.07488745122
5284	0.07488654492
5285	0.07488487549
5286	0.07487977084
5287	0.07487928529
5288	0.07487861103
5289	0.07487412868
5290	0.07487035412
5291	0.0748679478
5292	0.07486727156
5293	0.07486558297
5294	0.07486485391
5295	0.07486405612
5296	0.07486253931
5297	0.07486173392
5298	0.07486102134
5299	0.07485758308
5300	0.07485666115
5301	0.07485338394
5302	0.07485226786
5303	0.07485065037
5304	0.0748499605
5305	0.07484146564
5306	0.07483871643
5307	0.07483840096
5308	0.07483627613
5309	0.07483490691
5310	0.07483417353
5311	0.07483323262
5312	0.07483240513
5313	0.07483097598
5314	0.07482835967
5315	0.0748268568
5316	0.07482550507
5317	0.074822666
5318	0.07482032024
5319	0.0748188838
5320	0.07481509538
5321	0.07481244291
5322	0.07481047683
5323	0.07480772611
5324	0.07480615734
5325	0.07480459864
5326	0.07480299108
5327	0.07479930589
5328	0.07479320727
5329	0.07479122863
5330	0.0747904128
5331	0.07478906594
5332	0.07478698032
5333	0.07478517689
5334	0.07478218126
5335	0.0747792839
5336	0.07477760912
5337	0.07477539396
5338	0.07477364782
5339	0.07477109911
5340	0.07477048796
5341	0.07476977522
5342	0.07476884669
5343	0.07476703254
5344	0.07476621167
5345	0.07476490507
5346	0.07476274487
5347	0.07476168146
5348	0.07476065735
5349	0.07475828753
5350	0.07475648516
5351	0.07475290381
5352	0.07475106728
5353	0.07474848553
5354	0.07474448039
5355	0.07474339756
5356	0.0747429252
5357	0.07474113326
5358	0.07473990051
5359	0.07473823436
5360	0.07473734907
5361	0.07473484335
5362	0.07473283719
5363	0.07473094026
5364	0.07473010443
5365	0.07472877205
5366	0.07472751826
5367	0.07472579044
5368	0.07472331384
5369	0.07472249728
5370	0.07472156681
5371	0.07472036803
5372	0.07471866623
5373	0.0747172924
5374	0.0747155317
5375	0.07471417353
5376	0.0747124567
5377	0.07471100363
5378	0.07471033048
5379	0.07470928516
5380	0.0747082871
5381	0.07470679255
5382	0.07470375116
5383	0.0747025164
5384	0.07470048092
5385	0.07469870969
5386	0.07469765374
5387	0.07469376174
5388	0.07469251062
5389	0.0746917985
5390	0.07469073675
5391	0.07468823771
5392	0.07468384142
5393	0.07468000784
5394	0.07467900227
5395	0.07467768331
5396	0.07467587077
5397	0.07467395451
5398	0.07466926259
5399	0.07466804989
5400	0.0746663314
5401	0.074665641
5402	0.07466346101
5403	0.0746614147
5404	0.07466011932
5405	0.07465940903
5406	0.07465854838
5407	0.07465707141
5408	0.0746558642
5409	0.07465481448
5410	0.07465365714
5411	0.07465266081
5412	0.07465186359
5413	0.07465055341
5414	0.07464835056
5415	0.07464642547
5416	0.07464548778
5417	0.07464464162
5418	0.07464087616
5419	0.0746386862
5420	0.07463812122
5421	0.07463479185
5422	0.07463213494
5423	0.07462901456
5424	0.07462835523
5425	0.07462590482
5426	0.07462337145
5427	0.07461972305
5428	0.07461832324
5429	0.07461483536
5430	0.07461327784
5431	0.07461105289
5432	0.07460999611
5433	0.07460845254
5434	0.07460731163
5435	0.0746034837
5436	0.0746019203
5437	0.07460071853
5438	0.0745980802
5439	0.07459362617
5440	0.07459107915
5441	0.07458958942
5442	0.07458702717
5443	0.07457863318
5444	0.07457493624
5445	0.0745731383
5446	0.07457129776
5447	0.07457016673
5448	0.07456920456
5449	0.07456871915
5450	0.07456455183
5451	0.07456319457
5452	0.0745618277
5453	0.07455906782
5454	0.07455514839
5455	0.07455463768
5456	0.07455360663
5457	0.0745522682
5458	0.07455189628
5459	0.07455075516
5460	0.07454978305
5461	0.0745479936
5462	0.07454617844
5463	0.07454488351
5464	0.07454071829
5465	0.07453989984
5466	0.07453889291
5467	0.07453640213
5468	0.07453537536
5469	0.07453454784
5470	0.07453349589
5471	0.07453147896
5472	0.07452827554
5473	0.07452649856
5474	0.07452565436
5475	0.07452416439
5476	0.07451950046
5477	0.07451747097
5478	0.0745137154
5479	0.07451184023
5480	0.0745107905
5481	0.07450863953
5482	0.07450698539
5483	0.07450633954
5484	0.0745036714
5485	0.07450281233
5486	0.07450148631
5487	0.07450012814
5488	0.07449775593
5489	0.07449699367
5490	0.07448970406
5491	0.07448882895
5492	0.07448769778
5493	0.07448463963
5494	0.07448323819
5495	0.07447975647
5496	0.07447720313
5497	0.07447671777
5498	0.07447572104
5499	0.07447480504
5500	0.07447391454
5501	0.07447235306
5502	0.07446245022
5503	0.074461384
5504	0.07445854425
5505	0.07445669362
5506	0.07445527345
5507	0.07445355416
5508	0.07445277704
5509	0.07445119646
5510	0.07444918802
5511	0.07444676175
5512	0.07444545398
5513	0.07444328531
5514	0.07444189244
5515	0.07444118964
5516	0.07443800913
5517	0.07443742636
5518	0.0744359323
5519	0.07443447346
5520	0.07443353466
5521	0.07443228566
5522	0.07443135582
5523	0.07443000511
5524	0.07442952138
5525	0.07442862988
5526	0.07442743869
5527	0.07442418547
5528	0.07442287483
5529	0.07442136733
5530	0.07441964991
5531	0.07441868483
5532	0.07441838165
5533	0.07441661266
5534	0.07441579466
5535	0.07441240615
5536	0.07441166744
5537	0.07440991453
5538	0.07440735292
5539	0.07440518387
5540	0.07440328205
5541	0.07440167727
5542	0.07440048097
5543	0.07439939361
5544	0.07439764215
5545	0.07439675011
5546	0.07438976992
5547	0.07438697937
5548	0.07438469703
5549	0.07438035636
5550	0.07437966361
5551	0.07437706994
5552	0.07437554012
5553	0.07437436981
5554	0.07437250415
5555	0.07436510027
5556	0.07436313894
5557	0.07436228787
5558	0.07436089008
5559	0.07435952036
5560	0.07435530659
5561	0.07435388242
5562	0.07435293124
5563	0.07435010392
5564	0.07434815045
5565	0.07434703381
5566	0.07434578617
5567	0.07434113103
5568	0.07434016617
5569	0.074339291
5570	0.07433709087
5571	0.07433591996
5572	0.07433235275
5573	0.07433121592
5574	0.07433076126
5575	0.07432877687
5576	0.07432731006
5577	0.07432557947
5578	0.07432358729
5579	0.0743225541
5580	0.07431507497
5581	0.07431336345
5582	0.07431275631
5583	0.07431037098
5584	0.07430876818
5585	0.07430763117
5586	0.07430683408
5587	0.07430556755
5588	0.07430444837
5589	0.0743007328
5590	0.07429868884
5591	0.07429620116
5592	0.07429547444
5593	0.07429489598
5594	0.07429335651
5595	0.07429130135
5596	0.07429001984
5597	0.07428855
5598	0.07428778767
5599	0.07428631662
5600	0.07428432734
5601	0.07428313868
5602	0.07428160322
5603	0.07428036405
5604	0.07427940997
5605	0.07427197891
5606	0.07427087758
5607	0.0742700624
5608	0.07426908682
5609	0.07426790087
5610	0.07426686062
5611	0.07426530068
5612	0.0742629226
5613	0.07426221581
5614	0.07426070136
5615	0.07425968846
5616	0.07425911041
5617	0.07425807591
5618	0.07425688388
5619	0.07425532296
5620	0.07425153844
5621	0.0742488306
5622	0.07424818188
5623	0.07424706281
5624	0.07424567822
5625	0.07424450358
5626	0.07424316408
5627	0.07424212351
5628	0.07424074586
5629	0.07423812647
5630	0.07423671869
5631	0.07423152988
5632	0.07423051903
5633	0.07422917322
5634	0.07422792309
5635	0.07422699915
5636	0.07422532587
5637	0.07422351049
5638	0.07422268992
5639	0.07422164926
5640	0.07422048228
5641	0.07421964412
5642	0.07421866631
5643	0.07421691369
5644	0.07421564369
5645	0.07421444693
5646	0.07421296737
5647	0.07420991397
5648	0.07420874306
5649	0.07420736419
5650	0.07420677072
5651	0.0742046105
5652	0.07420302012
5653	0.07420127813
5654	0.07419970044
5655	0.07419858805
5656	0.07419288622
5657	0.07419122976
5658	0.07419014361
5659	0.07418887395
5660	0.07418777921
5661	0.07418624165
5662	0.07418595423
5663	0.07418319212
5664	0.07418294622
5665	0.07418038677
5666	0.07417795242
5667	0.07417452666
5668	0.07417262246
5669	0.07417171236
5670	0.07417024881
5671	0.07416891517
5672	0.07416768698
5673	0.07416579543
5674	0.07416524079
5675	0.07416390309
5676	0.0741623132
5677	0.07415353502
5678	0.07415171455
5679	0.07415132183
5680	0.07414980895
5681	0.07414764026
5682	0.07414607193
5683	0.07414531225
5684	0.07414078028
5685	0.07414016228
5686	0.07413837908
5687	0.07413735624
5688	0.0741351422
5689	0.07413231924
5690	0.0741317623
5691	0.07413059736
5692	0.07413003562
5693	0.07412857018
5694	0.07412771882
5695	0.074126097
5696	0.07412541226
5697	0.0741219012
5698	0.07411453204
5699	0.07411297806
5700	0.07411050416
5701	0.0741093426
5702	0.07410561112
5703	0.07410499582
5704	0.07410405182
5705	0.07410147648
5706	0.07410052808
5707	0.07409869754
5708	0.07409751168
5709	0.07409631836
5710	0.07409567329
5711	0.07408883671
5712	0.07408788779
5713	0.07408551555
5714	0.07408476227
5715	0.07408403166
5716	0.07408254797
5717	0.07408111591
5718	0.07408064761
5719	0.07407970319
5720	0.07407880634
5721	0.07407723351
5722	0.07407534068
5723	0.07407392118
5724	0.0740723897
5725	0.074071759
5726	0.07407120965
5727	0.07406977591
5728	0.07406822305
5729	0.0740652993
5730	0.07406431271
5731	0.0740632383
5732	0.07406211112
5733	0.0740611665
5734	0.07406045778
5735	0.07406004055
5736	0.07405874422
5737	0.07405775637
5738	0.0740566802
5739	0.0740553452
5740	0.07405472165
5741	0.07404975616
5742	0.07404800567
5743	0.07404691378
5744	0.07404558492
5745	0.07404418392
5746	0.07404365597
5747	0.07404211726
5748	0.07404037924
5749	0.07403882175
5750	0.07403481683
5751	0.07403204814
5752	0.07403062682
5753	0.07402805457
5754	0.07402582051
5755	0.07402272637
5756	0.0740213918
5757	0.07402017495
5758	0.07401827941
5759	0.07401705603
5760	0.07401521407
5761	0.07401292026
5762	0.07401126742
5763	0.07401024818
5764	0.07400848901
5765	0.07400630006
5766	0.07400318241
5767	0.07400163534
5768	0.07400077942
5769	0.0739994094
5770	0.07399850976
5771	0.07399177058
5772	0.07398749343
5773	0.07398519779
5774	0.07398416338
5775	0.07397975459
5776	0.07397863536
5777	0.07397775443
5778	0.07397676496
5779	0.07396666311
5780	0.07396538561
5781	0.07396407956
5782	0.07395373261
5783	0.07395229365
5784	0.07395109952
5785	0.07395038481
5786	0.07394928206
5787	0.07394711895
5788	0.07394682433
5789	0.0739458729
5790	0.07394321933
5791	0.07394215266
5792	0.07394122148
5793	0.07393967459
5794	0.07393814357
5795	0.07393645775
5796	0.07393467077
5797	0.07393216591
5798	0.07392848927
5799	0.07392708484
5800	0.07392414652
5801	0.07392229579
5802	0.07392163369
5803	0.07391689122
5804	0.07391597869
5805	0.07391414119
5806	0.07391111947
5807	0.07391050271
5808	0.07390917507
5809	0.07390791963
5810	0.07390739242
5811	0.07390581672
5812	0.07390451274
5813	0.07390277234
5814	0.07390138608
5815	0.07390054524
5816	0.07389931342
5817	0.07389861141
5818	0.07389736661
5819	0.07389570591
5820	0.07389529552
5821	0.07389446301
5822	0.07389321152
5823	0.0738927177
5824	0.07388953939
5825	0.07388859137
5826	0.07388760264
5827	0.07388683903
5828	0.07388368205
5829	0.07388293622
5830	0.07388101112
5831	0.07387651751
5832	0.07387512276
5833	0.07387363772
5834	0.07387323808
5835	0.07387140265
5836	0.07387110603
5837	0.07387011784
5838	0.07386899389
5839	0.07386712594
5840	0.07386646998
5841	0.07386585373
5842	0.07386365053
5843	0.07386271257
5844	0.07386180291
5845	0.07386069381
5846	0.07385993194
5847	0.07385881619
5848	0.07385635747
5849	0.07385538979
5850	0.07385447556
5851	0.07385366343
5852	0.07385160088
5853	0.07384918672
5854	0.07384785074
5855	0.07384654444
5856	0.0738444789
5857	0.07384341915
5858	0.07383188477
5859	0.07382535114
5860	0.07382421458
5861	0.07382177473
5862	0.07382001003
5863	0.07381891692
5864	0.07381681135
5865	0.07381582514
5866	0.07381473648
5867	0.07381376161
5868	0.07381209143
5869	0.07380882529
5870	0.0738077439
5871	0.07380628327
5872	0.07380520781
5873	0.07380282282
5874	0.0738019453
5875	0.07379790817
5876	0.07379710825
5877	0.07379515757
5878	0.07379442327
5879	0.07379356641
5880	0.07379272734
5881	0.07379181285
5882	0.07379069261
5883	0.07378808719
5884	0.07378594178
5885	0.07378390462
5886	0.07378220927
5887	0.0737807833
5888	0.07377308395
5889	0.07377234662
5890	0.0737716129
5891	0.07377062893
5892	0.07376973869
5893	0.07376775914
5894	0.07376681889
5895	0.07376590491
5896	0.07376488279
5897	0.07376453266
5898	0.07376191921
5899	0.07376137157
5900	0.07376081189
5901	0.07375976644
5902	0.07375561194
5903	0.07375450821
5904	0.07375139728
5905	0.07374984215
5906	0.07374958078
5907	0.07374761435
5908	0.07374683403
5909	0.0737459443
5910	0.07374497731
5911	0.07374267537
5912	0.07373868096
5913	0.07373742544
5914	0.0737357378
5915	0.07373453374
5916	0.07373334252
5917	0.07373269539
5918	0.0737261179
5919	0.0737249543
5920	0.07372379695
5921	0.0737225583
5922	0.07372146455
5923	0.07371940857
5924	0.07371877844
5925	0.07371642267
5926	0.07371471964
5927	0.07371237826
5928	0.07371096168
5929	0.07370934838
5930	0.07370700761
5931	0.07370608097
5932	0.07370499645
5933	0.07370388813
5934	0.07370337046
5935	0.07370167006
5936	0.07370053813
5937	0.07369995975
5938	0.07369846637
5939	0.07369526548
5940	0.07369386339
5941	0.07369199532
5942	0.07368946553
5943	0.07368766254
5944	0.07368642775
5945	0.07368354049
5946	0.07368208563
5947	0.07367213247
5948	0.07366987279
5949	0.07366805547
5950	0.07366685459
5951	0.07366509481
5952	0.07366397399
5953	0.07366324065
5954	0.07365983598
5955	0.07365902383
5956	0.07365832068
5957	0.07365697535
5958	0.07365582814
5959	0.07365450674
5960	0.073653378
5961	0.07365301019
5962	0.07365200409
5963	0.07365132474
5964	0.07365070216
5965	0.07364966156
5966	0.0736423896
5967	0.07364147839
5968	0.07363869184
5969	0.07363791421
5970	0.07362984902
5971	0.07362859662
5972	0.07362751796
5973	0.07362339057
5974	0.07362233935
5975	0.07361785198
5976	0.07361651813
5977	0.07361494733
5978	0.07361302845
5979	0.07361212041
5980	0.07361042827
5981	0.07360940259
5982	0.07360850388
5983	0.07360619672
5984	0.07360455184
5985	0.07360206246
5986	0.07359973588
5987	0.07359737746
5988	0.07359600953
5989	0.07359356289
5990	0.07359290573
5991	0.0735910338
5992	0.07359069252
5993	0.07358979955
5994	0.0735873397
5995	0.07358585995
5996	0.07358454925
5997	0.07358365198
5998	0.07358276826
5999	0.07358166311
6000	0.07357937037
6001	0.07357831427
6002	0.07357735256
6003	0.07357656572
6004	0.07357562788
6005	0.0735749939
6006	0.0735729076
6007	0.07357135612
6008	0.07356976297
6009	0.07356820486
6010	0.07356778845
6011	0.07356589512
6012	0.07355926217
6013	0.07355764145
6014	0.07355622465
6015	0.07355356203
6016	0.07355091485
6017	0.07355060001
6018	0.07354911563
6019	0.07354809611
6020	0.07354689434
6021	0.07354560283
6022	0.07354493592
6023	0.07354315415
6024	0.07354242143
6025	0.07354103025
6026	0.07353952078
6027	0.07353055809
6028	0.07352505193
6029	0.07352429247
6030	0.07352340829
6031	0.0735222495
6032	0.07352117211
6033	0.0735201319
6034	0.07351956402
6035	0.07351873414
6036	0.07351383671
6037	0.07351304218
6038	0.07351092648
6039	0.07351023732
6040	0.07350986988
6041	0.07350830537
6042	0.07350738302
6043	0.07350662843
6044	0.07350546277
6045	0.07350407973
6046	0.07350165947
6047	0.0735006296
6048	0.07349946031
6049	0.07349694653
6050	0.07349560552
6051	0.07349453596
6052	0.07349377473
6053	0.0734926635
6054	0.07348856883
6055	0.07348770437
6056	0.07348687439
6057	0.07348596575
6058	0.07348440032
6059	0.073481016
6060	0.07347938539
6061	0.07347868676
6062	0.07347412118
6063	0.07347357609
6064	0.0734728586
6065	0.07347152624
6066	0.07346979525
6067	0.07346492261
6068	0.07346410459
6069	0.07346166992
6070	0.07345683243
6071	0.07345551508
6072	0.07345325983
6073	0.07345238095
6074	0.07345144764
6075	0.07345098116
6076	0.07345007631
6077	0.07344744429
6078	0.07344665843
6079	0.07344230999
6080	0.07344165496
6081	0.07344062813
6082	0.07343750346
6083	0.07343503257
6084	0.073433033
6085	0.07343206276
6086	0.07343125599
6087	0.07342941846
6088	0.07342683193
6089	0.07342577953
6090	0.07342418264
6091	0.07342331176
6092	0.0734225545
6093	0.07342211572
6094	0.07341979193
6095	0.07341913167
6096	0.07341816104
6097	0.07341685699
6098	0.07341143092
6099	0.07340782479
6100	0.0734072075
6101	0.07340464278
6102	0.07340116212
6103	0.07339918345
6104	0.07339776665
6105	0.07339694082
6106	0.07339540991
6107	0.07339427503
6108	0.07339069276
6109	0.07338938172
6110	0.07338862353
6111	0.07338762917
6112	0.07338703545
6113	0.07338511724
6114	0.07338379712
6115	0.07338219497
6116	0.07338119476
6117	0.07338087363
6118	0.07337818361
6119	0.07337611061
6120	0.07337303887
6121	0.07337228799
6122	0.0733715002
6123	0.07337087398
6124	0.0733689457
6125	0.07336711386
6126	0.0733660925
6127	0.073364753
6128	0.07336409145
6129	0.07336004473
6130	0.07335842448
6131	0.07335744512
6132	0.07335315617
6133	0.07335234667
6134	0.07335145038
6135	0.0733507212
6136	0.07334953022
6137	0.07334803337
6138	0.07334717693
6139	0.07334632487
6140	0.073344536
6141	0.07334397271
6142	0.07334332369
6143	0.07334261332
6144	0.07334127731
6145	0.07334043014
6146	0.07333723016
6147	0.07333561963
6148	0.07333466884
6149	0.0733340474
6150	0.07333227576
6151	0.07333088241
6152	0.07332795127
6153	0.07332639434
6154	0.07332546541
6155	0.07332510262
6156	0.07332319826
6157	0.07332133034
6158	0.07332059264
6159	0.07331964547
6160	0.07331616356
6161	0.07331555215
6162	0.07331185275
6163	0.07330983783
6164	0.07330836744
6165	0.07330691588
6166	0.0733045362
6167	0.07330308301
6168	0.07330269362
6169	0.07330185666
6170	0.0733005057
6171	0.07329485042
6172	0.07329399162
6173	0.07329332122
6174	0.07329246255
6175	0.07329035182
6176	0.07328911123
6177	0.07328543872
6178	0.07328462208
6179	0.07328384414
6180	0.07328112095
6181	0.07327959372
6182	0.07327647567
6183	0.0732758624
6184	0.0732750608
6185	0.07327425407
6186	0.07327293511
6187	0.07326812644
6188	0.07326721182
6189	0.07326616185
6190	0.07326467391
6191	0.07326341097
6192	0.07326119544
6193	0.07326021577
6194	0.0732593137
6195	0.07325750467
6196	0.07325643739
6197	0.07325574039
6198	0.07325455488
6199	0.07325380558
6200	0.07325294061
6201	0.07325219234
6202	0.07324975563
6203	0.07324896829
6204	0.07324467887
6205	0.07324399672
6206	0.07324218021
6207	0.07324162111
6208	0.07324078176
6209	0.07323995086
6210	0.07323900572
6211	0.07323754837
6212	0.07323510748
6213	0.07323273264
6214	0.07323073185
6215	0.07322871293
6216	0.07322472853
6217	0.0732234871
6218	0.07322249754
6219	0.07322148511
6220	0.07322043762
6221	0.07321663358
6222	0.07321573067
6223	0.07321380839
6224	0.07321219542
6225	0.07321084233
6226	0.07320938155
6227	0.07320344812
6228	0.07320209951
6229	0.07320110218
6230	0.07320052555
6231	0.07319976992
6232	0.07319753296
6233	0.0731948128
6234	0.07319419468
6235	0.0731936955
6236	0.07318877173
6237	0.07318408469
6238	0.07318302424
6239	0.07318028206
6240	0.07317951704
6241	0.07317897913
6242	0.07317839201
6243	0.07317780752
6244	0.07317427262
6245	0.07317340784
6246	0.07317214156
6247	0.07317095003
6248	0.0731678843
6249	0.07316574136
6250	0.07316522106
6251	0.07316406245
6252	0.07316304348
6253	0.07316228859
6254	0.07316151932
6255	0.07315868189
6256	0.0731564155
6257	0.07315568044
6258	0.07315486078
6259	0.07315371995
6260	0.07315124568
6261	0.07314915626
6262	0.07314706266
6263	0.07314667585
6264	0.07314443611
6265	0.07314299211
6266	0.07314203675
6267	0.07314069141
6268	0.07313984087
6269	0.07313571678
6270	0.0731330245
6271	0.07313220923
6272	0.07313121239
6273	0.07313071854
6274	0.07312784921
6275	0.07312667295
6276	0.07312458523
6277	0.07312267628
6278	0.07312187252
6279	0.07312089423
6280	0.07311984931
6281	0.07311853459
6282	0.07311756096
6283	0.0731130368
6284	0.07311198086
6285	0.07311127027
6286	0.07310951268
6287	0.07310825287
6288	0.07310721692
6289	0.07310560807
6290	0.07310516079
6291	0.07310407463
6292	0.07310034476
6293	0.07309985784
6294	0.0730977007
6295	0.07309651071
6296	0.07309523453
6297	0.07309438971
6298	0.07309278252
6299	0.07309223058
6300	0.0730915452
6301	0.07308979497
6302	0.07308916477
6303	0.07308746045
6304	0.07308647832
6305	0.07308439056
6306	0.0730831722
6307	0.07308083681
6308	0.0730796951
6309	0.07307897424
6310	0.07307853175
6311	0.07307672
6312	0.07307521394
6313	0.07307447879
6314	0.07307359354
6315	0.07307022017
6316	0.07306814424
6317	0.07306529541
6318	0.0730627282
6319	0.07306226727
6320	0.07306010782
6321	0.07305896473
6322	0.07305848613
6323	0.07305731808
6324	0.07305656715
6325	0.0730555952
6326	0.07305507819
6327	0.07305325341
6328	0.07305238486
6329	0.07304930559
6330	0.07304850978
6331	0.07304789023
6332	0.0730453934
6333	0.07304265784
6334	0.07304177463
6335	0.07304067024
6336	0.0730398935
6337	0.07303819439
6338	0.07303704204
6339	0.07303459105
6340	0.0730335573
6341	0.07303269073
6342	0.07303180634
6343	0.07302942986
6344	0.07302801867
6345	0.07302301329
6346	0.07302222765
6347	0.07302133119
6348	0.0730208215
6349	0.07301931435
6350	0.07301770006
6351	0.0730167251
6352	0.07301565433
6353	0.0730147526
6354	0.07301382401
6355	0.07301095632
6356	0.07301013256
6357	0.07300948565
6358	0.0730055245
6359	0.07300401499
6360	0.07300350591
6361	0.07299936879
6362	0.07299769889
6363	0.07299445224
6364	0.07299243118
6365	0.07299064942
6366	0.07299049932
6367	0.07298605801
6368	0.07298367143
6369	0.07298218974
6370	0.0729810372
6371	0.0729797967
6372	0.0729792544
6373	0.07297892039
6374	0.07297667096
6375	0.07297552745
6376	0.07297512839
6377	0.07297408076
6378	0.07297077355
6379	0.07296924788
6380	0.0729649753
6381	0.07296414602
6382	0.07296397755
6383	0.07296339152
6384	0.07296264739
6385	0.07295641707
6386	0.07294677754
6387	0.072946291
6388	0.07294583377
6389	0.07294493955
6390	0.07294170817
6391	0.07294107362
6392	0.07293887854
6393	0.07293797367
6394	0.0729373862
6395	0.07293622217
6396	0.07293549693
6397	0.07293419829
6398	0.07293369778
6399	0.07293309473
6400	0.07293236316
6401	0.07292969066
6402	0.07292885279
6403	0.07292419219
6404	0.07292350942
6405	0.07291928389
6406	0.07291704402
6407	0.07291603434
6408	0.07291293395
6409	0.07291202681
6410	0.07291145836
6411	0.07291028869
6412	0.07290938248
6413	0.07290827653
6414	0.07290707755
6415	0.07290641749
6416	0.0729046342
6417	0.07290300244
6418	0.07290201717
6419	0.07290145173
6420	0.07290050749
6421	0.07289876044
6422	0.07289771406
6423	0.07289438969
6424	0.07289153333
6425	0.07289121632
6426	0.07288929826
6427	0.07288861312
6428	0.07288783614
6429	0.07288584551
6430	0.07288298015
6431	0.07287894388
6432	0.07287758874
6433	0.07287601509
6434	0.07287466624
6435	0.07287386268
6436	0.07287319023
6437	0.07287247433
6438	0.07287134161
6439	0.07287046061
6440	0.07286949033
6441	0.07286725856
6442	0.07286005879
6443	0.07285880152
6444	0.0728583381
6445	0.07285459726
6446	0.07285337136
6447	0.07285175733
6448	0.07284705209
6449	0.0728459869
6450	0.07284466713
6451	0.0728439685
6452	0.07284265955
6453	0.07284207602
6454	0.07284113793
6455	0.07283963488
6456	0.07283416105
6457	0.0728325282
6458	0.07283125504
6459	0.07283053108
6460	0.07282919512
6461	0.07282735462
6462	0.07282594612
6463	0.07282433265
6464	0.07282100743
6465	0.07282021268
6466	0.0728197263
6467	0.07281915035
6468	0.07281816634
6469	0.07281554812
6470	0.07281448428
6471	0.07281330974
6472	0.07280926532
6473	0.07280641255
6474	0.07280483365
6475	0.07280438013
6476	0.07280181144
6477	0.07280024881
6478	0.07279870352
6479	0.07279780084
6480	0.07279650744
6481	0.07279377481
6482	0.07279302622
6483	0.07279200286
6484	0.07279012383
